SimaPro 7.3;Inventaire;Date:;04/03/2014;Heure:;16:48;;;
977;Sulfate;Air;high. pop.;kg;2.89473E-06;x;2.65099E-06;2.43744E-07
978;Sulfate;Air;low. pop.;kg;3.56567E-08;x;3.30967E-08;2.55995E-09
979;Sulfate;Eau;;kg;3.76359E-08;x;3.41988E-08;3.43706E-09
980;Sulfate;Eau;groundwater;kg;0.000631746;x;0.000598383;3.33631E-05
981;Sulfate;Eau;ocean;kg;0.000114643;x;0.000105414;9.22975E-06
982;Sulfate;Eau;river;kg;0.000216944;x;0.000199927;1.70173E-05
983;Sulfide;Eau;ocean;kg;4.33739E-08;x;3.99283E-08;3.44555E-09
984;Sulfide;Eau;river;kg;3.29846E-08;x;2.82633E-08;4.72137E-09
985;Sulfite;Eau;river;kg;2.15969E-07;x;2.02317E-07;1.36521E-08
986;Sulfur;Brut;in ground;kg;4.54073E-07;x;4.37283E-07;1.67901E-08
987;Sulfur;Eau;;kg;4.49489E-11;x;4.28714E-11;2.0775E-12
988;Sulfur;Eau;ocean;kg;2.86729E-07;x;2.63668E-07;2.30607E-08
989;Sulfur;Eau;river;kg;1.0829E-05;x;9.92989E-06;8.99073E-07
990;Sulfur;Sol;agricultural;kg;6.64625E-08;x;6.3667E-08;2.79543E-09
991;Sulfur;Sol;industrial;kg;1.7193E-05;x;1.5586E-05;1.60697E-06
992;Sulfur dioxide;Air;;kg;3.07156E-05;x;1.82011E-05;1.25145E-05
993;Sulfur dioxide;Air;high. pop.;kg;0.001376435;x;0.00129063;8.58051E-05
994;Sulfur dioxide;Air;low. pop.;kg;0.003701129;x;0.003456961;0.000244169
995;Sulfur dioxide;Air;stratosphere + troposphere;kg;6.08694E-11;x;6.03486E-11;5.20808E-13
996;Sulfur hexafluoride;Air;;kg;1.99778E-08;x;1.88337E-08;1.14407E-09
997;Sulfur hexafluoride;Air;low. pop.;kg;5.04227E-07;x;5.04226E-07;5.15089E-13
998;Sulfur trioxide;Air;high. pop.;kg;4.80354E-12;x;4.32471E-12;4.7883E-13
999;Sulfuric acid;Air;high. pop.;kg;2.66105E-10;x;2.63344E-10;2.76144E-12
1000;Sulfuric acid;Air;low. pop.;kg;1.0216E-13;x;9.51609E-14;6.99893E-15
1001;Sulfuric acid;Sol;agricultural;kg;1.64277E-13;x;1.6258E-13;1.69728E-15
1002;Suspended solids, unspecified;Eau;;kg;3.28382E-06;x;3.04251E-06;2.41318E-07
1003;Suspended solids, unspecified;Eau;ocean;kg;0.000811602;x;0.000746934;6.46672E-05
1004;Suspended solids, unspecified;Eau;river;kg;5.24438E-05;x;4.65585E-05;5.88529E-06
1005;t-Butyl methyl ether;Air;high. pop.;kg;1.28054E-05;x;1.28054E-05;7.63454E-12
1006;t-Butyl methyl ether;Eau;ocean;kg;1.33597E-07;x;1.22964E-07;1.06327E-08
1007;t-Butyl methyl ether;Eau;river;kg;1.96428E-07;x;1.96428E-07;1.41289E-13
1008;t-Butylamine;Air;high. pop.;kg;2.15418E-14;x;1.73445E-14;4.1973E-15
1009;t-Butylamine;Eau;river;kg;5.17012E-14;x;4.16273E-14;1.00739E-14
1010;Talc;Brut;in ground;kg;2.47667E-07;x;2.44334E-07;3.33366E-09
1011;Tantalum;Brut;in ground;kg;7.90111E-09;x;7.81627E-09;8.48402E-11
1012;Tebutam;Sol;agricultural;kg;5.50019E-12;x;4.32349E-12;1.1767E-12
1013;Technetium-99m;Eau;river;Bq;7.14569E-05;x;5.67294E-05;1.47275E-05
1014;Teflubenzuron;Sol;agricultural;kg;7.27962E-13;x;6.84557E-13;4.34054E-14
1015;Tellurium;Brut;in ground;kg;1.07287E-09;x;1.06123E-09;1.16344E-11
1016;Tellurium-123m;Eau;river;Bq;0.000100999;x;9.39599E-05;7.03912E-06
1017;Tellurium-132;Eau;river;Bq;1.78721E-07;x;1.41691E-07;3.70298E-08
1018;Terpenes;Air;low. pop.;kg;5.38639E-10;x;4.8645E-10;5.21888E-11
1019;Thallium;Air;;kg;6.17924E-11;x;5.47997E-11;6.99273E-12
1020;Thallium;Air;high. pop.;kg;1.1958E-10;x;1.18541E-10;1.039E-12
1021;Thallium;Air;low. pop.;kg;4.43426E-12;x;4.07745E-12;3.56807E-13
1022;Thallium;Eau;;kg;4.02983E-14;x;3.84358E-14;1.86256E-15
1023;Thallium;Eau;groundwater;kg;4.81318E-11;x;4.63688E-11;1.76304E-12
1024;Thallium;Eau;river;kg;4.11552E-10;x;3.85534E-10;2.60174E-11
1025;Thiram;Sol;agricultural;kg;2.45229E-12;x;2.21469E-12;2.376E-13
1026;Thorium;Air;high. pop.;kg;1.43418E-10;x;1.42203E-10;1.21507E-12
1027;Thorium;Air;low. pop.;kg;1.58812E-11;x;1.45748E-11;1.30643E-12
1028;Thorium-228;Air;;Bq;9.85453E-13;x;9.15435E-13;7.00176E-14
1029;Thorium-228;Air;high. pop.;Bq;0.000415163;x;0.000411644;3.51956E-06
1030;Thorium-228;Air;low. pop.;Bq;0.000834128;x;0.000781656;5.24721E-05
1031;Thorium-228;Eau;groundwater;Bq;3.64379E-07;x;3.34626E-07;2.97531E-08
1032;Thorium-228;Eau;ocean;Bq;4.070810109;x;3.742454699;0.32835541
1033;Thorium-228;Eau;river;Bq;8.401550764;x;7.391255027;1.010295738
1034;Thorium-230;Air;low. pop.;Bq;0.001921034;x;0.001781428;0.000139607
1035;Thorium-230;Eau;river;Bq;1.192398449;x;1.1067934;0.085605049
1036;Thorium-232;Air;;Bq;1.5486E-12;x;1.43857E-12;1.10027E-13
1037;Thorium-232;Air;high. pop.;Bq;0.000264196;x;0.000261956;2.23967E-06
1038;Thorium-232;Air;low. pop.;Bq;0.001311502;x;0.001228963;8.25386E-05
1039;Thorium-232;Eau;river;Bq;0.001895904;x;0.001777508;0.000118396
1040;Thorium-234;Air;low. pop.;Bq;0.000474235;x;0.000440192;3.4043E-05
1041;Thorium-234;Eau;river;Bq;0.008740106;x;0.008112608;0.000627498
1042;Tin;Brut;in ground;kg;3.6526E-07;x;3.59877E-07;5.38212E-09
1043;Tin;Air;;kg;7.26371E-10;x;6.93459E-10;3.29117E-11
1044;Tin;Air;high. pop.;kg;1.09402E-10;x;1.05579E-10;3.82231E-12
1045;Tin;Air;low. pop.;kg;2.8752E-08;x;2.84988E-08;2.53163E-10
1046;Tin;Sol;agricultural;kg;3.32723E-11;x;3.27321E-11;5.4023E-13
1047;Tin, ion;Eau;;kg;1.86607E-12;x;1.77985E-12;8.62176E-14
1048;Tin, ion;Eau;groundwater;kg;3.45626E-10;x;3.36123E-10;9.50365E-12
1049;Tin, ion;Eau;river;kg;9.45279E-10;x;9.079E-10;3.73786E-11
1050;TiO2, 54% in ilmenite, 2.6% in crude ore, in ground;Brut;in ground;kg;5.32546E-05;x;4.83059E-05;4.9487E-06
1051;TiO2, 95% in rutile, 0.40% in crude ore, in ground;Brut;in ground;kg;6.10061E-11;x;5.59725E-11;5.03369E-12
1052;Titanium;Air;;kg;1.43945E-10;x;1.32079E-10;1.18665E-11
1053;Titanium;Air;high. pop.;kg;2.90153E-08;x;2.86898E-08;3.25558E-10
1054;Titanium;Air;low. pop.;kg;2.44637E-09;x;2.24514E-09;2.01234E-10
1055;Titanium;Sol;agricultural;kg;6.19554E-09;x;5.83797E-09;3.57569E-10
1056;Titanium, ion;Eau;;kg;2.92891E-12;x;2.79354E-12;1.35366E-13
1057;Titanium, ion;Eau;groundwater;kg;4.44821E-09;x;4.17784E-09;2.70372E-10
1058;Titanium, ion;Eau;ocean;kg;9.3342E-10;x;8.40707E-10;9.27136E-11
1059;Titanium, ion;Eau;river;kg;1.22396E-08;x;1.15655E-08;6.74079E-10
1060;TOC, Total Organic Carbon;Eau;;kg;1.4936E-06;x;1.46625E-06;2.73523E-08
1061;TOC, Total Organic Carbon;Eau;ocean;kg;0.000709669;x;0.000645143;6.45256E-05
1062;TOC, Total Organic Carbon;Eau;river;kg;0.003302195;x;0.003023042;0.000279153
1063;Toluene;Air;;kg;1.21898E-06;x;1.23061E-08;1.20668E-06
1064;Toluene;Air;high. pop.;kg;2.12429E-05;x;2.02265E-05;1.01639E-06
1065;Toluene;Air;low. pop.;kg;1.83114E-07;x;1.67149E-07;1.59652E-08
1066;Toluene;Eau;;kg;2.68836E-11;x;2.56411E-11;1.24251E-12
1067;Toluene;Eau;ocean;kg;3.10581E-06;x;2.85571E-06;2.501E-07
1068;Toluene;Eau;river;kg;4.80295E-06;x;4.2143E-06;5.88653E-07
1069;Toluene, 2-chloro-;Air;high. pop.;kg;1.80491E-13;x;1.61996E-13;1.84946E-14
1070;Toluene, 2-chloro-;Eau;river;kg;3.73063E-13;x;3.35391E-13;3.76725E-14
1071;Transformation, from arable;Brut;land;m2;2.02374E-07;x;1.92785E-07;9.58916E-09
1072;Transformation, from arable, non-irrigated;Brut;land;m2;1.79447E-05;x;1.41084E-05;3.8363E-06
1073;Transformation, from arable, non-irrigated, fallow;Brut;land;m2;3.36232E-08;x;3.27818E-08;8.41479E-10
1074;Transformation, from dump site, inert material landfill;Brut;land;m2;8.77657E-07;x;8.28044E-07;4.96127E-08
1075;Transformation, from dump site, residual material landfill;Brut;land;m2;1.65342E-06;x;1.61755E-06;3.58684E-08
1076;Transformation, from dump site, sanitary landfill;Brut;land;m2;2.68755E-08;x;2.48464E-08;2.02916E-09
1077;Transformation, from dump site, slag compartment;Brut;land;m2;3.6738E-09;x;3.29915E-09;3.74654E-10
1078;Transformation, from forest;Brut;land;m2;0.001242811;x;0.001127321;0.000115489
1079;Transformation, from forest, extensive;Brut;land;m2;4.45335E-05;x;4.28207E-05;1.71284E-06
1080;Transformation, from forest, intensive, clear-cutting;Brut;land;m2;5.94525E-07;x;5.36922E-07;5.7603E-08
1081;Transformation, from industrial area;Brut;land;m2;7.23809E-07;x;6.65689E-07;5.81199E-08
1082;Transformation, from industrial area, benthos;Brut;land;m2;9.2467E-10;x;8.9816E-10;2.65096E-11
1083;Transformation, from industrial area, built up;Brut;land;m2;4.39326E-09;x;4.03453E-09;3.58737E-10
1084;Transformation, from industrial area, vegetation;Brut;land;m2;7.49426E-09;x;6.88231E-09;6.11953E-10
1085;Transformation, from mineral extraction site;Brut;land;m2;3.26228E-06;x;3.06361E-06;1.98667E-07
1086;Transformation, from pasture and meadow;Brut;land;m2;5.76555E-06;x;5.5202E-06;2.45355E-07
1087;Transformation, from pasture and meadow, intensive;Brut;land;m2;1.46339E-08;x;1.15031E-08;3.13076E-09
1088;Transformation, from sea and ocean;Brut;land;m2;0.000360073;x;0.000331391;2.8682E-05
1089;Transformation, from shrub land, sclerophyllous;Brut;land;m2;3.49335E-06;x;3.35906E-06;1.34288E-07
1090;Transformation, from tropical rain forest;Brut;land;m2;5.94525E-07;x;5.36922E-07;5.7603E-08
1091;Transformation, from unknown;Brut;land;m2;5.02764E-05;x;4.47445E-05;5.5319E-06
1092;Transformation, to arable;Brut;land;m2;3.77226E-06;x;3.58992E-06;1.82343E-07
1093;Transformation, to arable, non-irrigated;Brut;land;m2;1.796E-05;x;1.41205E-05;3.83949E-06
1094;Transformation, to arable, non-irrigated, fallow;Brut;land;m2;5.93024E-08;x;5.72669E-08;2.03553E-09
1095;Transformation, to dump site;Brut;land;m2;2.35148E-06;x;2.23511E-06;1.16366E-07
1096;Transformation, to dump site, benthos;Brut;land;m2;0.000359931;x;0.000331261;2.86696E-05
1097;Transformation, to dump site, inert material landfill;Brut;land;m2;8.77657E-07;x;8.28044E-07;4.96127E-08
1098;Transformation, to dump site, residual material landfill;Brut;land;m2;1.65343E-06;x;1.61756E-06;3.58684E-08
1099;Transformation, to dump site, sanitary landfill;Brut;land;m2;2.68755E-08;x;2.48464E-08;2.02916E-09
1100;Transformation, to dump site, slag compartment;Brut;land;m2;3.6738E-09;x;3.29915E-09;3.74654E-10
1101;Transformation, to forest;Brut;land;m2;3.06914E-06;x;2.93127E-06;1.37875E-07
1102;Transformation, to forest, intensive;Brut;land;m2;6.40756E-07;x;6.09027E-07;3.1729E-08
1103;Transformation, to forest, intensive, clear-cutting;Brut;land;m2;5.94525E-07;x;5.36922E-07;5.7603E-08
1104;Transformation, to forest, intensive, normal;Brut;land;m2;4.30949E-05;x;4.14638E-05;1.63115E-06
1105;Transformation, to forest, intensive, short-cycle;Brut;land;m2;5.94525E-07;x;5.36922E-07;5.7603E-08
1106;Transformation, to heterogeneous, agricultural;Brut;land;m2;5.7852E-05;x;5.23206E-05;5.53137E-06
1107;Transformation, to industrial area;Brut;land;m2;4.27415E-06;x;3.9894E-06;2.84748E-07
1108;Transformation, to industrial area, benthos;Brut;land;m2;1.39201E-07;x;1.27465E-07;1.17362E-08
1109;Transformation, to industrial area, built up;Brut;land;m2;9.42524E-06;x;8.99374E-06;4.31504E-07
1110;Transformation, to industrial area, vegetation;Brut;land;m2;4.65019E-06;x;4.35829E-06;2.91901E-07
1111;Transformation, to mineral extraction site;Brut;land;m2;0.001190996;x;0.001080397;0.000110599
1112;Transformation, to pasture and meadow;Brut;land;m2;2.02359E-07;x;1.94161E-07;8.19738E-09
1113;Transformation, to permanent crop, fruit, intensive;Brut;land;m2;3.36004E-07;x;3.03321E-07;3.26833E-08
1114;Transformation, to sea and ocean;Brut;land;m2;9.2467E-10;x;8.9816E-10;2.65096E-11
1115;Transformation, to shrub land, sclerophyllous;Brut;land;m2;2.56162E-06;x;2.47374E-06;8.78837E-08
1116;Transformation, to traffic area, rail embankment;Brut;land;m2;1.25328E-07;x;9.12228E-08;3.4105E-08
1117;Transformation, to traffic area, rail network;Brut;land;m2;1.37758E-07;x;1.00272E-07;3.74866E-08
1118;Transformation, to traffic area, road embankment;Brut;land;m2;4.72519E-07;x;4.41172E-07;3.13466E-08
1119;Transformation, to traffic area, road network;Brut;land;m2;1.77797E-05;x;1.54833E-05;2.29633E-06
1120;Transformation, to unknown;Brut;land;m2;1.12772E-06;x;1.05705E-06;7.06639E-08
1121;Transformation, to urban, discontinuously built;Brut;land;m2;1.9158E-09;x;1.72066E-09;1.95144E-10
1122;Transformation, to water bodies, artificial;Brut;land;m2;3.52502E-06;x;3.1939E-06;3.31117E-07
1123;Transformation, to water courses, artificial;Brut;land;m2;4.76653E-06;x;3.54889E-06;1.21764E-06
1124;Tributyltin compounds;Eau;ocean;kg;6.07149E-08;x;5.46408E-08;6.07403E-09
1125;Triethylene glycol;Eau;ocean;kg;1.71034E-08;x;1.66079E-08;4.95543E-10
1126;Trimethylamine;Air;high. pop.;kg;1.7691E-15;x;1.38252E-15;3.86587E-16
1127;Trimethylamine;Eau;river;kg;4.24581E-15;x;3.31801E-15;9.27791E-16
1128;Tungsten;Air;low. pop.;kg;1.41576E-12;x;1.31412E-12;1.01642E-13
1129;Tungsten;Eau;groundwater;kg;1.23252E-08;x;1.17081E-08;6.17105E-10
1130;Tungsten;Eau;river;kg;3.76269E-09;x;3.5499E-09;2.12795E-10
1131;Ulexite;Brut;in ground;kg;3.97142E-08;x;3.7447E-08;2.26729E-09
1132;Uranium;Brut;in ground;kg;1.95166E-06;x;1.81294E-06;1.38722E-07
1133;Uranium;Air;high. pop.;kg;1.90971E-10;x;1.89353E-10;1.61798E-12
1134;Uranium;Air;low. pop.;kg;8.07469E-12;x;7.41046E-12;6.64235E-13
1135;Uranium-234;Air;low. pop.;Bq;0.005680503;x;0.005270988;0.000409515
1136;Uranium-234;Eau;river;Bq;0.010487064;x;0.009734163;0.000752902
1137;Uranium-235;Air;low. pop.;Bq;0.000267422;x;0.000248223;1.91992E-05
1138;Uranium-235;Eau;river;Bq;0.01730367;x;0.016061369;0.001242301
1139;Uranium-238;Air;;Bq;5.1473E-12;x;4.78158E-12;3.65713E-13
1140;Uranium-238;Air;high. pop.;Bq;0.000754838;x;0.000748439;6.39927E-06
1141;Uranium-238;Air;low. pop.;Bq;0.008895416;x;0.008283375;0.000612041
1142;Uranium-238;Eau;groundwater;Bq;1.5247E-05;x;1.4002E-05;1.24501E-06
1143;Uranium-238;Eau;ocean;Bq;0.0180002;x;0.016527168;0.001473031
1144;Uranium-238;Eau;river;Bq;0.030356377;x;0.028214082;0.002142295
1145;Uranium alpha;Air;low. pop.;Bq;0.025761524;x;0.023912069;0.001849456
1146;Uranium alpha;Eau;river;Bq;0.503487294;x;0.467340933;0.036146361
1147;Urea;Eau;river;kg;4.34354E-14;x;3.959E-14;3.84533E-15
1148;Vanadium;Air;;kg;4.1873E-10;x;3.83481E-10;3.52487E-11
1149;Vanadium;Air;high. pop.;kg;1.36066E-06;x;1.25125E-06;1.09411E-07
1150;Vanadium;Air;low. pop.;kg;5.40566E-09;x;5.07196E-09;3.33702E-10
1151;Vanadium;Sol;agricultural;kg;1.77338E-10;x;1.67104E-10;1.02347E-11
1152;Vanadium, ion;Eau;;kg;4.6071E-13;x;4.39416E-13;2.12937E-14
1153;Vanadium, ion;Eau;groundwater;kg;4.48329E-09;x;4.19725E-09;2.86041E-10
1154;Vanadium, ion;Eau;ocean;kg;1.26016E-08;x;1.15987E-08;1.00295E-09
1155;Vanadium, ion;Eau;river;kg;2.49726E-08;x;2.25228E-08;2.44983E-09
1156;Vermiculite;Brut;in ground;kg;1.43541E-08;x;1.37187E-08;6.35359E-10
1157;VOC, volatile organic compounds, unspecified origin;Eau;ocean;kg;7.12319E-06;x;6.54863E-06;5.7456E-07
1158;VOC, volatile organic compounds, unspecified origin;Eau;river;kg;1.47247E-05;x;1.29551E-05;1.76957E-06
1159;Volume occupied, final repository for low-active radioactive waste;Brut;in ground;m3;3.97553E-09;x;3.69015E-09;2.85386E-10
1160;Volume occupied, final repository for radioactive waste;Brut;in ground;m3;1.00353E-09;x;9.33089E-10;7.04408E-11
1161;Volume occupied, reservoir;Brut;in water;m3y;0.002523688;x;0.002334971;0.000188717
1162;Volume occupied, underground deposit;Brut;in ground;m3;1.64853E-08;x;1.55435E-08;9.41742E-10
1163;Water;Air;;kg;1.24994E-05;x;1.18861E-05;6.13298E-07
1164;Water;Air;high. pop.;kg;1.57108E-09;x;1.47976E-09;9.13202E-11
1165;Water;Air;low. pop.;kg;1.24191E-08;x;1.23129E-08;1.06261E-10
1166;Water;Air;stratosphere + troposphere;kg;7.54761E-08;x;7.48303E-08;6.45787E-10
1167;Water, cooling, unspecified natural origin/m3;Brut;in water;m3;0.008550694;x;0.007794907;0.000755788
1168;Water, lake;Brut;in water;m3;1.50951E-05;x;1.44437E-05;6.51399E-07
1169;Water, river;Brut;in water;m3;0.001627276;x;0.001488339;0.000138938
1170;Water, salt, ocean;Brut;in water;m3;0.000437684;x;0.00040539;3.22938E-05
1171;Water, salt, sole;Brut;in water;m3;0.000771703;x;0.000692825;7.8879E-05
1172;Water, turbine use, unspecified natural origin;Brut;in water;m3;1.547336208;x;1.469464667;0.077871541
1173;Water, unspecified natural origin/m3;Brut;in water;m3;0.00272392;x;0.002396751;0.000327169
1174;Water, well, in ground;Brut;in water;m3;0.000288446;x;0.000269169;1.92771E-05
1175;Wood, hard, standing;Brut;biotic;m3;1.63403E-06;x;1.55693E-06;7.71031E-08
1176;Wood, primary forest, standing;Brut;biotic;m3;6.15588E-09;x;5.55943E-09;5.96443E-10
1177;Wood, soft, standing;Brut;biotic;m3;4.01869E-06;x;3.8259E-06;1.92789E-07
1178;Wood, unspecified, standing/m3;Brut;biotic;m3;6.03991E-11;x;5.69168E-11;3.48238E-12
1179;Xenon-131m;Air;low. pop.;Bq;0.124199589;x;0.10854614;0.015653449
1180;Xenon-133;Air;low. pop.;Bq;3.966930708;x;3.4297812;0.537149508
1181;Xenon-133m;Air;low. pop.;Bq;0.016611051;x;0.015293274;0.001317777
1182;Xenon-135;Air;low. pop.;Bq;1.625281144;x;1.4080418;0.217239344
1183;Xenon-135m;Air;low. pop.;Bq;0.960323317;x;0.82734876;0.132974557
1184;Xenon-137;Air;low. pop.;Bq;0.018917763;x;0.015429009;0.003488754
1185;Xenon-138;Air;low. pop.;Bq;0.165691967;x;0.138139573;0.027552393
1186;Xylene;Air;;kg;8.47707E-07;x;1.05649E-08;8.37142E-07
1187;Xylene;Air;high. pop.;kg;3.35428E-05;x;3.28877E-05;6.55047E-07
1188;Xylene;Air;low. pop.;kg;8.49149E-07;x;7.91564E-07;5.75852E-08
1189;Xylene;Eau;;kg;1.35754E-11;x;1.2948E-11;6.27427E-13
1190;Xylene;Eau;ocean;kg;2.40424E-06;x;2.21036E-06;1.93887E-07
1191;Xylene;Eau;river;kg;3.9754E-06;x;3.49625E-06;4.79148E-07
1192;Zinc;Brut;in ground;kg;6.44312E-05;x;6.16383E-05;2.79295E-06
1193;Zinc;Air;;kg;5.32223E-07;x;1.5679E-07;3.75433E-07
1194;Zinc;Air;high. pop.;kg;8.95597E-08;x;8.25078E-08;7.05187E-09
1195;Zinc;Air;low. pop.;kg;5.83431E-07;x;5.72221E-07;1.12099E-08
1196;Zinc;Air;stratosphere + troposphere;kg;6.08694E-14;x;6.03486E-14;5.20808E-16
1197;Zinc;Sol;;kg;5.21952E-07;x;2.54353E-08;4.96517E-07
1198;Zinc;Sol;agricultural;kg;1.41424E-08;x;1.30327E-08;1.10976E-09
1199;Zinc;Sol;industrial;kg;4.29819E-07;x;3.89644E-07;4.01742E-08
1200;Zinc-65;Air;low. pop.;Bq;1.2834E-07;x;1.01749E-07;2.6591E-08
1201;Zinc-65;Eau;river;Bq;0.000316633;x;0.000251029;6.56038E-05
1202;Zinc, ion;Eau;;kg;5.43268E-07;x;4.50338E-08;4.98234E-07
1203;Zinc, ion;Eau;groundwater;kg;4.22511E-08;x;4.03139E-08;1.93727E-09
1204;Zinc, ion;Eau;lake;kg;1.45656E-14;x;1.44124E-14;1.53201E-16
1205;Zinc, ion;Eau;ocean;kg;1.22597E-05;x;1.12792E-05;9.80516E-07
1206;Zinc, ion;Eau;river;kg;3.27831E-06;x;2.90962E-06;3.68687E-07
1207;Zirconium;Brut;in ground;kg;1.07991E-08;x;1.06871E-08;1.12023E-10
1208;Zirconium;Air;low. pop.;kg;1.95676E-10;x;1.7958E-10;1.60962E-11
1209;Zirconium-95;Air;low. pop.;Bq;1.25448E-07;x;9.94557E-08;2.59926E-08
1210;Zirconium-95;Eau;river;Bq;3.66667E-06;x;2.90695E-06;7.59718E-07
