SimaPro 7.3;Inventaire;Date:;04/03/2014;Heure:;16:57;;;
976;Sulfate;Air;low. pop.;kg;8.66695E-11;x;6.15819E-11;2.50876E-11
977;Sulfate;Eau;;kg;1.07759E-10;x;7.40763E-11;3.36831E-11
978;Sulfate;Eau;groundwater;kg;1.34344E-06;x;1.01648E-06;3.26959E-07
979;Sulfate;Eau;ocean;kg;2.92937E-07;x;2.02485E-07;9.04516E-08
980;Sulfate;Eau;river;kg;7.7244E-07;x;6.05671E-07;1.66769E-07
981;Sulfide;Eau;ocean;kg;1.11111E-10;x;7.73449E-11;3.37664E-11
982;Sulfide;Eau;river;kg;1.00633E-10;x;5.4364E-11;4.62694E-11
983;Sulfite;Eau;river;kg;4.98542E-10;x;3.64751E-10;1.3379E-10
984;Sulfur;Brut;in ground;kg;1.22452E-09;x;1.05998E-09;1.64543E-10
985;Sulfur;Eau;;kg;1.0553E-13;x;8.51709E-14;2.03595E-14
986;Sulfur;Eau;ocean;kg;7.33797E-10;x;5.07803E-10;2.25994E-10
987;Sulfur;Eau;river;kg;2.79429E-08;x;1.91319E-08;8.81092E-09
988;Sulfur;Sol;agricultural;kg;3.30159E-10;x;3.02763E-10;2.73952E-11
989;Sulfur;Sol;industrial;kg;4.5777E-08;x;3.00287E-08;1.57483E-08
990;Sulfur dioxide;Air;;kg;1.80723E-07;x;5.80802E-08;1.22643E-07
991;Sulfur dioxide;Air;high. pop.;kg;3.90684E-06;x;3.06595E-06;8.4089E-07
992;Sulfur dioxide;Air;low. pop.;kg;9.63346E-06;x;7.24061E-06;2.39285E-06
993;Sulfur dioxide;Air;stratosphere + troposphere;kg;1.18601E-13;x;1.13497E-13;5.10392E-15
994;Sulfur hexafluoride;Air;;kg;6.21866E-11;x;5.09747E-11;1.12119E-11
995;Sulfur hexafluoride;Air;low. pop.;kg;4.76483E-09;x;4.76483E-09;5.04787E-15
996;Sulfur trioxide;Air;high. pop.;kg;1.42397E-14;x;9.54713E-15;4.69253E-15
997;Sulfuric acid;Air;high. pop.;kg;1.33586E-13;x;1.06524E-13;2.70621E-14
998;Sulfuric acid;Air;low. pop.;kg;2.36805E-16;x;1.68215E-16;6.85895E-17
999;Sulfuric acid;Sol;agricultural;kg;8.22344E-17;x;6.5601E-17;1.66334E-17
1000;Suspended solids, unspecified;Eau;;kg;1.33098E-08;x;1.09449E-08;2.36492E-09
1001;Suspended solids, unspecified;Eau;ocean;kg;2.06914E-06;x;1.43541E-06;6.33739E-07
1002;Suspended solids, unspecified;Eau;river;kg;1.52374E-07;x;9.46984E-08;5.76759E-08
1003;t-Butyl methyl ether;Air;high. pop.;kg;3.54524E-08;x;3.54524E-08;7.48185E-14
1004;t-Butyl methyl ether;Eau;ocean;kg;3.42683E-10;x;2.38482E-10;1.042E-10
1005;t-Butyl methyl ether;Eau;river;kg;5.43821E-10;x;5.4382E-10;1.38463E-15
1006;t-Butylamine;Air;high. pop.;kg;7.91815E-17;x;3.80479E-17;4.11336E-17
1007;t-Butylamine;Eau;river;kg;1.9004E-16;x;9.1316E-17;9.87244E-17
1008;Talc;Brut;in ground;kg;1.87192E-09;x;1.83925E-09;3.26699E-11
1009;Tantalum;Brut;in ground;kg;4.05547E-12;x;3.22403E-12;8.31434E-13
1010;Tebutam;Sol;agricultural;kg;2.07069E-14;x;9.17522E-15;1.15317E-14
1011;Technetium-99m;Eau;river;Bq;2.49864E-07;x;1.05535E-07;1.44329E-07
1012;Teflubenzuron;Sol;agricultural;kg;2.62874E-15;x;2.20337E-15;4.25373E-16
1013;Tellurium;Brut;in ground;kg;5.54238E-13;x;4.4022E-13;1.14017E-13
1014;Tellurium-123m;Eau;river;Bq;2.49336E-07;x;1.80353E-07;6.89834E-08
1015;Tellurium-132;Eau;river;Bq;6.26607E-10;x;2.63715E-10;3.62892E-10
1016;Terpenes;Air;low. pop.;kg;1.54981E-12;x;1.03836E-12;5.1145E-13
1017;Thallium;Air;;kg;1.73938E-13;x;1.05409E-13;6.85288E-14
1018;Thallium;Air;high. pop.;kg;9.80481E-13;x;9.70299E-13;1.01822E-14
1019;Thallium;Air;low. pop.;kg;1.71726E-14;x;1.36759E-14;3.49671E-15
1020;Thallium;Eau;;kg;9.46127E-17;x;7.63597E-17;1.82531E-17
1021;Thallium;Eau;groundwater;kg;8.31644E-14;x;6.58866E-14;1.72778E-14
1022;Thallium;Eau;river;kg;9.52032E-13;x;6.97061E-13;2.5497E-13
1023;Thiram;Sol;agricultural;kg;7.05588E-15;x;4.7274E-15;2.32848E-15
1024;Thorium;Air;high. pop.;kg;1.17791E-12;x;1.166E-12;1.19077E-14
1025;Thorium;Air;low. pop.;kg;6.40804E-14;x;5.12774E-14;1.2803E-14
1026;Thorium-228;Air;;Bq;2.32099E-15;x;1.63481E-15;6.86173E-16
1027;Thorium-228;Air;high. pop.;Bq;3.40971E-06;x;3.37522E-06;3.44917E-08
1028;Thorium-228;Air;low. pop.;Bq;1.90862E-06;x;1.39439E-06;5.14226E-07
1029;Thorium-228;Eau;groundwater;Bq;9.11826E-10;x;6.20245E-10;2.91581E-10
1030;Thorium-228;Eau;ocean;Bq;0.010430577;x;0.007212694;0.003217883
1031;Thorium-228;Eau;river;Bq;0.024153983;x;0.014253085;0.009900898
1032;Thorium-230;Air;low. pop.;Bq;4.68146E-06;x;3.31331E-06;1.36815E-06
1033;Thorium-230;Eau;river;Bq;0.002898327;x;0.002059397;0.000838929
1034;Thorium-232;Air;;Bq;3.64729E-15;x;2.56902E-15;1.07827E-15
1035;Thorium-232;Air;high. pop.;Bq;2.16983E-06;x;2.14788E-06;2.19488E-08
1036;Thorium-232;Air;low. pop.;Bq;3.00138E-06;x;2.1925E-06;8.08878E-07
1037;Thorium-232;Eau;river;Bq;4.43587E-06;x;3.27559E-06;1.16028E-06
1038;Thorium-234;Air;low. pop.;Bq;1.15258E-06;x;8.1896E-07;3.33622E-07
1039;Thorium-234;Eau;river;Bq;2.12445E-05;x;1.5095E-05;6.14948E-06
1040;Tin;Brut;in ground;kg;2.98715E-10;x;2.4597E-10;5.27448E-11
1041;Tin;Air;;kg;1.30729E-12;x;9.84751E-13;3.22534E-13
1042;Tin;Air;high. pop.;kg;4.98179E-13;x;4.6072E-13;3.74587E-14
1043;Tin;Air;low. pop.;kg;2.10001E-10;x;2.0752E-10;2.48099E-12
1044;Tin;Sol;agricultural;kg;2.70119E-13;x;2.64825E-13;5.29426E-15
1045;Tin, ion;Eau;;kg;4.3797E-15;x;3.53476E-15;8.44933E-16
1046;Tin, ion;Eau;groundwater;kg;5.07996E-13;x;4.1486E-13;9.31357E-14
1047;Tin, ion;Eau;river;kg;4.37456E-12;x;4.00825E-12;3.66311E-13
1048;TiO2, 54% in ilmenite, 2.6% in crude ore, in ground;Brut;in ground;kg;1.43383E-07;x;9.48862E-08;4.84973E-08
1049;TiO2, 95% in rutile, 0.40% in crude ore, in ground;Brut;in ground;kg;1.23396E-13;x;7.40662E-14;4.93301E-14
1050;Titanium;Air;;kg;5.81845E-13;x;4.65553E-13;1.16292E-13
1051;Titanium;Air;high. pop.;kg;2.36303E-10;x;2.33113E-10;3.19047E-12
1052;Titanium;Air;low. pop.;kg;9.87008E-12;x;7.89799E-12;1.97209E-12
1053;Titanium;Sol;agricultural;kg;1.80819E-11;x;1.45777E-11;3.50417E-12
1054;Titanium, ion;Eau;;kg;6.87646E-15;x;5.54986E-15;1.32659E-15
1055;Titanium, ion;Eau;groundwater;kg;1.02905E-11;x;7.64086E-12;2.64964E-12
1056;Titanium, ion;Eau;ocean;kg;2.52335E-12;x;1.61476E-12;9.08593E-13
1057;Titanium, ion;Eau;river;kg;4.06728E-11;x;3.40668E-11;6.60598E-12
1058;TOC, Total Organic Carbon;Eau;;kg;4.54793E-09;x;4.27988E-09;2.68053E-10
1059;TOC, Total Organic Carbon;Eau;ocean;kg;1.90201E-06;x;1.26965E-06;6.32351E-07
1060;TOC, Total Organic Carbon;Eau;river;kg;8.56582E-06;x;5.83011E-06;2.7357E-06
1061;Toluene;Air;;kg;1.18571E-08;x;3.16176E-11;1.18255E-08
1062;Toluene;Air;high. pop.;kg;5.98074E-08;x;4.98468E-08;9.96059E-09
1063;Toluene;Air;low. pop.;kg;4.87502E-10;x;3.31043E-10;1.56459E-10
1064;Toluene;Eau;;kg;6.31167E-14;x;5.09401E-14;1.21766E-14
1065;Toluene;Eau;ocean;kg;7.95791E-09;x;5.50693E-09;2.45098E-09
1066;Toluene;Eau;river;kg;1.38985E-08;x;8.12972E-09;5.7688E-09
1067;Toluene, 2-chloro-;Air;high. pop.;kg;5.38084E-16;x;3.56837E-16;1.81247E-16
1068;Toluene, 2-chloro-;Eau;river;kg;1.10891E-15;x;7.39724E-16;3.69191E-16
1069;Transformation, from arable;Brut;land;m2;7.6607E-10;x;6.72096E-10;9.39738E-11
1070;Transformation, from arable, non-irrigated;Brut;land;m2;6.75129E-08;x;2.99171E-08;3.75958E-08
1071;Transformation, from arable, non-irrigated, fallow;Brut;land;m2;1.68913E-10;x;1.60667E-10;8.2465E-12
1072;Transformation, from dump site, inert material landfill;Brut;land;m2;2.90591E-09;x;2.41971E-09;4.86205E-10
1073;Transformation, from dump site, residual material landfill;Brut;land;m2;1.14456E-08;x;1.10941E-08;3.5151E-10
1074;Transformation, from dump site, sanitary landfill;Brut;land;m2;6.98181E-11;x;4.99323E-11;1.98858E-11
1075;Transformation, from dump site, slag compartment;Brut;land;m2;1.05226E-11;x;6.85102E-12;3.67161E-12
1076;Transformation, from forest;Brut;land;m2;3.30334E-06;x;2.17154E-06;1.13179E-06
1077;Transformation, from forest, extensive;Brut;land;m2;1.11519E-07;x;9.47336E-08;1.67859E-08
1078;Transformation, from forest, intensive, clear-cutting;Brut;land;m2;1.7106E-09;x;1.14609E-09;5.64509E-10
1079;Transformation, from industrial area;Brut;land;m2;1.81024E-09;x;1.24067E-09;5.69575E-10
1080;Transformation, from industrial area, benthos;Brut;land;m2;1.74234E-12;x;1.48254E-12;2.59794E-13
1081;Transformation, from industrial area, built up;Brut;land;m2;1.09939E-11;x;7.47824E-12;3.51562E-12
1082;Transformation, from industrial area, vegetation;Brut;land;m2;1.8754E-11;x;1.27568E-11;5.99714E-12
1083;Transformation, from mineral extraction site;Brut;land;m2;7.98034E-09;x;6.03341E-09;1.94694E-09
1084;Transformation, from pasture and meadow;Brut;land;m2;2.91863E-08;x;2.67818E-08;2.40448E-09
1085;Transformation, from pasture and meadow, intensive;Brut;land;m2;5.50936E-11;x;2.44121E-11;3.06815E-11
1086;Transformation, from sea and ocean;Brut;land;m2;9.17826E-07;x;6.36743E-07;2.81083E-07
1087;Transformation, from shrub land, sclerophyllous;Brut;land;m2;1.86506E-08;x;1.73346E-08;1.31602E-09
1088;Transformation, from tropical rain forest;Brut;land;m2;1.7106E-09;x;1.14609E-09;5.64509E-10
1089;Transformation, from unknown;Brut;land;m2;1.55587E-07;x;1.01374E-07;5.42126E-08
1090;Transformation, to arable;Brut;land;m2;8.44332E-09;x;6.65636E-09;1.78696E-09
1091;Transformation, to arable, non-irrigated;Brut;land;m2;6.75697E-08;x;2.99427E-08;3.7627E-08
1092;Transformation, to arable, non-irrigated, fallow;Brut;land;m2;2.22351E-10;x;2.02403E-10;1.99482E-11
1093;Transformation, to dump site;Brut;land;m2;8.90949E-09;x;7.76911E-09;1.14038E-09
1094;Transformation, to dump site, benthos;Brut;land;m2;9.17477E-07;x;6.36515E-07;2.80962E-07
1095;Transformation, to dump site, inert material landfill;Brut;land;m2;2.90591E-09;x;2.41971E-09;4.86205E-10
1096;Transformation, to dump site, residual material landfill;Brut;land;m2;1.14457E-08;x;1.10942E-08;3.5151E-10
1097;Transformation, to dump site, sanitary landfill;Brut;land;m2;6.98181E-11;x;4.99323E-11;1.98858E-11
1098;Transformation, to dump site, slag compartment;Brut;land;m2;1.05226E-11;x;6.85102E-12;3.67161E-12
1099;Transformation, to forest;Brut;land;m2;1.62028E-08;x;1.48517E-08;1.35118E-09
1100;Transformation, to forest, intensive;Brut;land;m2;2.9618E-09;x;2.65085E-09;3.10944E-10
1101;Transformation, to forest, intensive, clear-cutting;Brut;land;m2;1.7106E-09;x;1.14609E-09;5.64509E-10
1102;Transformation, to forest, intensive, normal;Brut;land;m2;1.0636E-07;x;9.03748E-08;1.59853E-08
1103;Transformation, to forest, intensive, short-cycle;Brut;land;m2;1.7106E-09;x;1.14609E-09;5.64509E-10
1104;Transformation, to heterogeneous, agricultural;Brut;land;m2;1.54832E-07;x;1.00624E-07;5.42074E-08
1105;Transformation, to industrial area;Brut;land;m2;1.56454E-08;x;1.28549E-08;2.79053E-09
1106;Transformation, to industrial area, benthos;Brut;land;m2;3.37569E-10;x;2.22554E-10;1.15015E-10
1107;Transformation, to industrial area, built up;Brut;land;m2;2.34935E-08;x;1.92648E-08;4.22874E-09
1108;Transformation, to industrial area, vegetation;Brut;land;m2;1.20663E-08;x;9.20567E-09;2.86063E-09
1109;Transformation, to mineral extraction site;Brut;land;m2;3.16833E-06;x;2.08445E-06;1.08387E-06
1110;Transformation, to pasture and meadow;Brut;land;m2;4.22295E-10;x;3.4196E-10;8.03343E-11
1111;Transformation, to permanent crop, fruit, intensive;Brut;land;m2;9.68538E-10;x;6.48242E-10;3.20296E-10
1112;Transformation, to sea and ocean;Brut;land;m2;1.74234E-12;x;1.48254E-12;2.59794E-13
1113;Transformation, to shrub land, sclerophyllous;Brut;land;m2;1.44319E-08;x;1.35707E-08;8.6126E-10
1114;Transformation, to traffic area, rail embankment;Brut;land;m2;5.4612E-10;x;2.11892E-10;3.34229E-10
1115;Transformation, to traffic area, rail network;Brut;land;m2;6.00277E-10;x;2.32908E-10;3.67369E-10
1116;Transformation, to traffic area, road embankment;Brut;land;m2;1.28816E-09;x;9.80962E-10;3.07196E-10
1117;Transformation, to traffic area, road network;Brut;land;m2;5.83729E-08;x;3.58689E-08;2.2504E-08
1118;Transformation, to unknown;Brut;land;m2;2.18314E-09;x;1.49063E-09;6.92506E-10
1119;Transformation, to urban, discontinuously built;Brut;land;m2;5.3956E-12;x;3.48319E-12;1.91241E-12
1120;Transformation, to water bodies, artificial;Brut;land;m2;9.99054E-09;x;6.74559E-09;3.24495E-09
1121;Transformation, to water courses, artificial;Brut;land;m2;2.29578E-08;x;1.10249E-08;1.19329E-08
1122;Tributyltin compounds;Eau;ocean;kg;1.67049E-10;x;1.07523E-10;5.95255E-11
1123;Triethylene glycol;Eau;ocean;kg;3.21897E-11;x;2.73334E-11;4.85632E-12
1124;Trimethylamine;Air;high. pop.;kg;6.49181E-18;x;2.70326E-18;3.78855E-18
1125;Trimethylamine;Eau;river;kg;1.55801E-17;x;6.48779E-18;9.09235E-18
1126;Tungsten;Air;low. pop.;kg;3.44127E-15;x;2.44517E-15;9.96093E-16
1127;Tungsten;Eau;groundwater;kg;2.43305E-11;x;1.82828E-11;6.04763E-12
1128;Tungsten;Eau;river;kg;1.12185E-11;x;9.13307E-12;2.0854E-12
1129;Ulexite;Brut;in ground;kg;8.6668E-11;x;6.44485E-11;2.22195E-11
1130;Uranium;Brut;in ground;kg;4.77114E-09;x;3.41166E-09;1.35947E-09
1131;Uranium;Air;high. pop.;kg;1.56847E-12;x;1.55261E-12;1.58562E-14
1132;Uranium;Air;low. pop.;kg;3.2581E-14;x;2.60715E-14;6.50951E-15
1133;Uranium-234;Air;low. pop.;Bq;1.38195E-05;x;9.80629E-06;4.01324E-06
1134;Uranium-234;Eau;river;Bq;2.54904E-05;x;1.8112E-05;7.37844E-06
1135;Uranium-235;Air;low. pop.;Bq;6.50016E-07;x;4.61864E-07;1.88152E-07
1136;Uranium-235;Eau;river;Bq;4.20595E-05;x;2.98849E-05;1.21745E-05
1137;Uranium-238;Air;;Bq;1.21229E-14;x;8.53893E-15;3.58399E-15
1138;Uranium-238;Air;high. pop.;Bq;6.19945E-06;x;6.13674E-06;6.27128E-08
1139;Uranium-238;Air;low. pop.;Bq;2.11757E-05;x;1.51777E-05;5.998E-06
1140;Uranium-238;Eau;groundwater;Bq;3.81544E-08;x;2.59533E-08;1.22011E-08
1141;Uranium-238;Eau;ocean;Bq;4.50912E-05;x;3.06555E-05;1.44357E-05
1142;Uranium-238;Eau;river;Bq;7.34252E-05;x;5.24308E-05;2.09945E-05
1143;Uranium alpha;Air;low. pop.;Bq;6.26127E-05;x;4.4488E-05;1.81247E-05
1144;Uranium alpha;Eau;river;Bq;0.001223788;x;0.000869554;0.000354234
1145;Urea;Eau;river;kg;1.57309E-16;x;1.19625E-16;3.76842E-17
1146;Vanadium;Air;;kg;1.6634E-12;x;1.31796E-12;3.45437E-13
1147;Vanadium;Air;high. pop.;kg;3.79018E-09;x;2.71795E-09;1.07223E-09
1148;Vanadium;Air;low. pop.;kg;1.23663E-11;x;9.09602E-12;3.27028E-12
1149;Vanadium;Sol;agricultural;kg;5.17561E-13;x;4.17261E-13;1.003E-13
1150;Vanadium, ion;Eau;;kg;1.08165E-15;x;8.72972E-16;2.08678E-16
1151;Vanadium, ion;Eau;groundwater;kg;1.03973E-11;x;7.59415E-12;2.8032E-12
1152;Vanadium, ion;Eau;ocean;kg;3.2324E-11;x;2.24951E-11;9.82889E-12
1153;Vanadium, ion;Eau;river;kg;7.00891E-11;x;4.60808E-11;2.40083E-11
1154;Vermiculite;Brut;in ground;kg;8.67807E-11;x;8.05542E-11;6.22652E-12
1155;VOC, volatile organic compounds, unspecified origin;Eau;ocean;kg;1.82517E-08;x;1.2621E-08;5.63069E-09
1156;VOC, volatile organic compounds, unspecified origin;Eau;river;kg;4.23229E-08;x;2.49811E-08;1.73418E-08
1157;Volume occupied, final repository for low-active radioactive waste;Brut;in ground;m3;9.65342E-12;x;6.85664E-12;2.79678E-12
1158;Volume occupied, final repository for radioactive waste;Brut;in ground;m3;2.42428E-12;x;1.73396E-12;6.9032E-13
1159;Volume occupied, reservoir;Brut;in water;m3y;7.4399E-06;x;5.59048E-06;1.84942E-06
1160;Volume occupied, underground deposit;Brut;in ground;m3;6.72175E-11;x;5.79884E-11;9.22907E-12
1161;Water;Air;;kg;4.32456E-08;x;3.72353E-08;6.01032E-09
1162;Water;Air;high. pop.;kg;3.13318E-12;x;2.23824E-12;8.94938E-13
1163;Water;Air;low. pop.;kg;2.41984E-11;x;2.3157E-11;1.04136E-12
1164;Water;Air;stratosphere + troposphere;kg;1.47061E-10;x;1.40732E-10;6.32871E-12
1165;Water, cooling, unspecified natural origin/m3;Brut;in water;m3;2.24985E-05;x;1.50918E-05;7.40672E-06
1166;Water, lake;Brut;in water;m3;9.12104E-08;x;8.48267E-08;6.38371E-09
1167;Water, river;Brut;in water;m3;4.46793E-06;x;3.10635E-06;1.36159E-06
1168;Water, salt, ocean;Brut;in water;m3;1.0844E-06;x;7.67916E-07;3.16479E-07
1169;Water, salt, sole;Brut;in water;m3;2.10875E-06;x;1.33573E-06;7.73014E-07
1170;Water, turbine use, unspecified natural origin;Brut;in water;m3;0.006901898;x;0.006138757;0.000763141
1171;Water, unspecified natural origin/m3;Brut;in water;m3;8.14983E-06;x;4.94357E-06;3.20626E-06
1172;Water, well, in ground;Brut;in water;m3;8.32269E-07;x;6.43353E-07;1.88916E-07
1173;Wood, hard, standing;Brut;biotic;m3;7.096E-09;x;6.34039E-09;7.55611E-10
1174;Wood, primary forest, standing;Brut;biotic;m3;1.77121E-11;x;1.18669E-11;5.84514E-12
1175;Wood, soft, standing;Brut;biotic;m3;1.00503E-08;x;8.16101E-09;1.88933E-09
1176;Wood, unspecified, standing/m3;Brut;biotic;m3;1.7629E-13;x;1.42163E-13;3.41273E-14
1177;Xenon-131m;Air;low. pop.;Bq;0.000349108;x;0.000195704;0.000153404
1178;Xenon-133;Air;low. pop.;Bq;0.011469013;x;0.006204947;0.005264065
1179;Xenon-133m;Air;low. pop.;Bq;4.0046E-05;x;2.71318E-05;1.29142E-05
1180;Xenon-135;Air;low. pop.;Bq;0.004674697;x;0.002545752;0.002128946
1181;Xenon-135m;Air;low. pop.;Bq;0.002801619;x;0.001498468;0.001303151
1182;Xenon-137;Air;low. pop.;Bq;6.26362E-05;x;2.84465E-05;3.41898E-05
1183;Xenon-138;Air;low. pop.;Bq;0.000522866;x;0.000252853;0.000270013
1184;Xylene;Air;;kg;8.22946E-09;x;2.54755E-11;8.20399E-09
1185;Xylene;Air;high. pop.;kg;9.36069E-08;x;8.71874E-08;6.41946E-09
1186;Xylene;Air;low. pop.;kg;2.01689E-09;x;1.45255E-09;5.64335E-10
1187;Xylene;Eau;;kg;3.1872E-14;x;2.57232E-14;6.14878E-15
1188;Xylene;Eau;ocean;kg;6.16051E-09;x;4.26042E-09;1.90009E-09
1189;Xylene;Eau;river;kg;1.1438E-08;x;6.74237E-09;4.69565E-09
1190;Zinc;Brut;in ground;kg;1.60054E-07;x;1.32683E-07;2.73709E-08
1191;Zinc;Air;;kg;4.2316E-09;x;5.52361E-10;3.67924E-09
1192;Zinc;Air;high. pop.;kg;2.50185E-10;x;1.81076E-10;6.91083E-11
1193;Zinc;Air;low. pop.;kg;3.62951E-09;x;3.51965E-09;1.09857E-10
1194;Zinc;Air;stratosphere + troposphere;kg;1.18601E-16;x;1.13497E-16;5.10392E-18
1195;Zinc;Sol;;kg;4.92248E-09;x;5.66155E-11;4.86586E-09
1196;Zinc;Sol;agricultural;kg;4.78865E-11;x;3.70109E-11;1.08757E-11
1197;Zinc;Sol;industrial;kg;1.14441E-09;x;7.50703E-10;3.93707E-10
1198;Zinc-65;Air;low. pop.;Bq;4.49967E-10;x;1.89375E-10;2.60592E-10
1199;Zinc-65;Eau;river;Bq;1.11013E-06;x;4.67216E-07;6.42917E-07
1200;Zinc, ion;Eau;;kg;5.0086E-09;x;1.25904E-10;4.88269E-09
1201;Zinc, ion;Eau;groundwater;kg;8.86476E-11;x;6.96623E-11;1.89853E-11
1202;Zinc, ion;Eau;lake;kg;7.376E-18;x;5.87463E-18;1.50137E-18
1203;Zinc, ion;Eau;ocean;kg;3.12651E-08;x;2.1656E-08;9.60906E-09
1204;Zinc, ion;Eau;river;kg;9.27006E-09;x;5.65693E-09;3.61313E-09
1205;Zirconium;Brut;in ground;kg;5.41983E-12;x;4.32201E-12;1.09782E-12
1206;Zirconium;Air;low. pop.;kg;7.89518E-13;x;6.31775E-13;1.57743E-13
1207;Zirconium-95;Air;low. pop.;Bq;4.39834E-10;x;1.85107E-10;2.54727E-10
1208;Zirconium-95;Eau;river;Bq;1.28556E-08;x;5.4104E-09;7.44524E-09
