SimaPro 7.3;Inventaire;Date:;04/03/2014;Heure:;16:50;;;
491;Hydrocarbons, aliphatic, alkanes, unspecified;Air;low. pop.;kg;1.03593E-05;x;8.25272E-06;2.10656E-06
492;Hydrocarbons, aliphatic, alkanes, unspecified;Eau;ocean;kg;4.99058E-05;x;3.64607E-05;1.34452E-05
493;Hydrocarbons, aliphatic, alkanes, unspecified;Eau;river;kg;0.000113429;x;7.20569E-05;4.13717E-05
494;Hydrocarbons, aliphatic, unsaturated;Air;;kg;7.40103E-16;x;5.4948E-16;1.90624E-16
495;Hydrocarbons, aliphatic, unsaturated;Air;high. pop.;kg;0.000556419;x;0.000555956;4.62817E-07
496;Hydrocarbons, aliphatic, unsaturated;Air;low. pop.;kg;3.25597E-06;x;2.51725E-06;7.38725E-07
497;Hydrocarbons, aliphatic, unsaturated;Eau;ocean;kg;4.60671E-06;x;3.36559E-06;1.24112E-06
498;Hydrocarbons, aliphatic, unsaturated;Eau;river;kg;1.04704E-05;x;6.65142E-06;3.81894E-06
499;Hydrocarbons, aromatic;Air;;kg;1.4998E-05;x;1.30386E-05;1.95944E-06
500;Hydrocarbons, aromatic;Air;high. pop.;kg;0.000561542;x;0.000561203;3.39598E-07
501;Hydrocarbons, aromatic;Air;low. pop.;kg;3.78014E-06;x;3.05517E-06;7.24972E-07
502;Hydrocarbons, aromatic;Eau;ocean;kg;0.000211357;x;0.000154452;5.69049E-05
503;Hydrocarbons, aromatic;Eau;river;kg;0.000458805;x;0.000291147;0.000167657
504;Hydrocarbons, chlorinated;Air;;kg;4.12745E-07;x;3.9116E-07;2.15854E-08
505;Hydrocarbons, chlorinated;Air;high. pop.;kg;4.19752E-07;x;4.18808E-07;9.44774E-10
506;Hydrocarbons, chlorinated;Air;low. pop.;kg;6.31412E-11;x;4.73102E-11;1.5831E-11
507;Hydrocarbons, unspecified;Eau;;kg;1.13345E-06;x;9.55374E-07;1.78075E-07
508;Hydrocarbons, unspecified;Eau;ocean;kg;8.03833E-05;x;5.92731E-05;2.11102E-05
509;Hydrocarbons, unspecified;Eau;river;kg;5.9921E-06;x;5.32609E-06;6.66011E-07
510;Hydrogen;Air;;kg;2.99559E-07;x;1.77288E-07;1.22271E-07
511;Hydrogen;Air;high. pop.;kg;4.99635E-05;x;3.71575E-05;1.2806E-05
512;Hydrogen-3, Tritium;Air;low. pop.;Bq;353.4856785;x;268.2884444;85.1972341
513;Hydrogen-3, Tritium;Eau;ocean;Bq;23915.21542;x;18079.05654;5836.158885
514;Hydrogen-3, Tritium;Eau;river;Bq;2577.252279;x;1945.640305;631.6119738
515;Hydrogen chloride;Air;;kg;4.16408E-05;x;3.12803E-05;1.03605E-05
516;Hydrogen chloride;Air;high. pop.;kg;0.000247674;x;0.000234684;1.29901E-05
517;Hydrogen chloride;Air;low. pop.;kg;0.000163852;x;0.000129728;3.41237E-05
518;Hydrogen chloride;Air;stratosphere + troposphere;kg;7.87389E-13;x;7.59171E-13;2.82176E-14
519;Hydrogen fluoride;Air;;kg;6.74835E-06;x;5.96705E-06;7.813E-07
520;Hydrogen fluoride;Air;high. pop.;kg;1.11066E-05;x;9.91812E-06;1.18847E-06
521;Hydrogen fluoride;Air;low. pop.;kg;3.06658E-05;x;2.35723E-05;7.09356E-06
522;Hydrogen peroxide;Air;high. pop.;kg;1.28324E-09;x;1.06064E-09;2.22602E-10
523;Hydrogen peroxide;Eau;river;kg;1.41374E-08;x;1.17586E-08;2.37883E-09
524;Hydrogen sulfide;Air;;kg;4.69643E-06;x;3.75853E-06;9.37904E-07
525;Hydrogen sulfide;Air;high. pop.;kg;5.72835E-09;x;3.94604E-09;1.78231E-09
526;Hydrogen sulfide;Air;low. pop.;kg;1.49902E-05;x;1.2911E-05;2.07924E-06
527;Hydrogen sulfide;Eau;river;kg;3.09916E-07;x;2.56059E-07;5.38576E-08
528;Hydroxide;Eau;river;kg;3.70288E-08;x;3.04806E-08;6.54812E-09
529;Hypochlorite;Eau;ocean;kg;6.9549E-07;x;5.33331E-07;1.62158E-07
530;Hypochlorite;Eau;river;kg;6.62843E-07;x;5.08124E-07;1.54718E-07
531;Indium;Brut;in ground;kg;1.53087E-08;x;5.72282E-09;9.58583E-09
532;Iodide;Eau;groundwater;kg;7.21307E-08;x;5.52679E-08;1.68628E-08
533;Iodide;Eau;ocean;kg;3.83886E-05;x;2.80464E-05;1.03422E-05
534;Iodide;Eau;river;kg;8.73673E-05;x;5.5528E-05;3.18394E-05
535;Iodine;Brut;in water;kg;2.64013E-09;x;1.91175E-09;7.28374E-10
536;Iodine;Air;;kg;1.00158E-15;x;7.43604E-16;2.57972E-16
537;Iodine;Air;high. pop.;kg;5.4874E-08;x;5.44138E-08;4.60185E-10
538;Iodine;Air;low. pop.;kg;1.20845E-06;x;9.25655E-07;2.8279E-07
539;Iodine-129;Air;low. pop.;Bq;0.06184355;x;0.046752055;0.015091495
540;Iodine-131;Air;low. pop.;Bq;2.908200363;x;2.219535176;0.688665187
541;Iodine-131;Eau;river;Bq;0.00321004;x;0.00229111;0.00091893
542;Iodine-133;Air;low. pop.;Bq;0.000169165;x;9.95755E-05;6.95893E-05
543;Iodine-133;Eau;river;Bq;0.000129438;x;6.05589E-05;6.88788E-05
544;Iodine-135;Air;low. pop.;Bq;0.000161375;x;0.00011981;4.15646E-05
545;Iron;Brut;in ground;kg;0.338230379;x;0.280607191;0.057623188
546;Iron;Air;;kg;3.16385E-06;x;2.76393E-06;3.99919E-07
547;Iron;Air;high. pop.;kg;2.68357E-05;x;2.53596E-05;1.47613E-06
548;Iron;Air;low. pop.;kg;2.44853E-06;x;2.29795E-06;1.5058E-07
549;Iron;Sol;;kg;0.000211421;x;9.31878E-05;0.000118233
550;Iron;Sol;agricultural;kg;1.80939E-05;x;1.68277E-05;1.26621E-06
551;Iron;Sol;industrial;kg;0.001115978;x;0.00077851;0.000337467
552;Iron-59;Eau;river;Bq;3.55854E-05;x;1.66491E-05;1.89363E-05
553;Iron, ion;Eau;;kg;5.63836E-05;x;4.12173E-05;1.51662E-05
554;Iron, ion;Eau;groundwater;kg;0.001291598;x;0.000989824;0.000301774
555;Iron, ion;Eau;ocean;kg;2.05829E-05;x;1.50495E-05;5.53344E-06
556;Iron, ion;Eau;river;kg;0.000127009;x;9.33491E-05;3.36597E-05
557;Isocyanic acid;Air;high. pop.;kg;3.64492E-08;x;2.37224E-08;1.27268E-08
558;Isoprene;Air;;kg;3.43076E-17;x;2.86478E-17;5.65981E-18
559;Isoprene;Air;low. pop.;kg;1.20182E-09;x;8.54099E-10;3.47718E-10
560;Isopropylamine;Air;high. pop.;kg;1.55928E-13;x;1.05406E-13;5.05225E-14
561;Isopropylamine;Eau;river;kg;3.74235E-13;x;2.52979E-13;1.21256E-13
562;Kaolinite;Brut;in ground;kg;0.000104701;x;0.000100678;4.02339E-06
563;Kieserite;Brut;in ground;kg;1.17982E-07;x;6.58123E-08;5.21699E-08
564;Krypton-85;Air;low. pop.;Bq;23.07359553;x;17.55767081;5.515924721
565;Krypton-85m;Air;low. pop.;Bq;1.509338747;x;0.815319593;0.694019154
566;Krypton-87;Air;low. pop.;Bq;0.533140512;x;0.332244047;0.200896466
567;Krypton-88;Air;low. pop.;Bq;0.553950075;x;0.323952567;0.229997508
568;Krypton-89;Air;low. pop.;Bq;0.160953434;x;0.080697465;0.080255969
569;Lactic acid;Air;high. pop.;kg;2.12188E-12;x;1.5184E-12;6.03481E-13
570;Lactic acid;Eau;river;kg;5.09245E-12;x;3.64409E-12;1.44836E-12
571;Lanthanum-140;Air;low. pop.;Bq;6.77343E-06;x;3.1691E-06;3.60434E-06
572;Lanthanum-140;Eau;river;Bq;0.000219607;x;0.000102745;0.000116861
573;Lead;Brut;in ground;kg;0.000104035;x;5.38137E-05;5.02213E-05
574;Lead;Air;;kg;4.22143E-06;x;1.23904E-06;2.98238E-06
575;Lead;Air;high. pop.;kg;2.46503E-06;x;1.88724E-06;5.77793E-07
576;Lead;Air;low. pop.;kg;8.89305E-06;x;8.61406E-06;2.78997E-07
577;Lead;Air;stratosphere + troposphere;kg;1.83122E-14;x;1.7656E-14;6.56229E-16
578;Lead;Eau;;kg;6.93557E-07;x;2.00735E-07;4.92822E-07
579;Lead;Eau;groundwater;kg;4.38471E-09;x;3.65146E-09;7.33248E-10
580;Lead;Eau;lake;kg;5.61652E-14;x;4.63702E-14;9.79497E-15
581;Lead;Eau;ocean;kg;2.87064E-06;x;2.10845E-06;7.62193E-07
582;Lead;Eau;river;kg;2.75552E-06;x;1.73336E-06;1.02216E-06
583;Lead;Sol;;kg;4.62229E-07;x;6.41658E-09;4.55812E-07
584;Lead;Sol;agricultural;kg;1.66397E-08;x;1.47963E-08;1.84344E-09
585;Lead-210;Air;;Bq;4.15921E-10;x;3.08795E-10;1.07126E-10
586;Lead-210;Air;high. pop.;Bq;0.223821359;x;0.22194669;0.001874669
587;Lead-210;Air;low. pop.;Bq;0.315053671;x;0.24019517;0.0748585
588;Lead-210;Eau;;Bq;8.65958E-05;x;7.23097E-05;1.42862E-05
589;Lead-210;Eau;groundwater;Bq;0.000546352;x;0.000393463;0.000152889
590;Lead-210;Eau;ocean;Bq;0.645625147;x;0.464739134;0.180886013
591;Lead-210;Eau;river;Bq;0.140728368;x;0.108857762;0.031870605
592;Linuron;Sol;agricultural;kg;7.20413E-09;x;3.28893E-09;3.9152E-09
593;Lithium;Brut;in ground;kg;1.47784E-11;x;1.19772E-11;2.80113E-12
594;Lithium, ion;Eau;;kg;3.21668E-07;x;2.68601E-07;5.30667E-08
595;Lithium, ion;Eau;river;kg;2.33859E-11;x;1.89533E-11;4.43264E-12
596;m-Xylene;Air;high. pop.;kg;9.00878E-08;x;7.51814E-08;1.49063E-08
597;m-Xylene;Eau;;kg;9.06511E-12;x;7.56957E-12;1.49554E-12
598;m-Xylene;Eau;river;kg;1.29726E-12;x;1.05994E-12;2.37326E-13
599;Magnesite;Brut;in ground;kg;0.005712808;x;0.004958825;0.000753984
600;Magnesium;Brut;in water;kg;0.007831116;x;0.007831108;7.95466E-09
601;Magnesium;Air;;kg;6.20798E-12;x;5.18382E-12;1.02417E-12
602;Magnesium;Air;high. pop.;kg;1.85416E-05;x;1.83365E-05;2.05168E-07
603;Magnesium;Air;low. pop.;kg;7.51728E-07;x;6.23612E-07;1.28116E-07
604;Magnesium;Eau;;kg;1.87718E-07;x;1.56749E-07;3.09694E-08
605;Magnesium;Eau;groundwater;kg;0.000255915;x;0.000202472;5.34426E-05
606;Magnesium;Eau;ocean;kg;0.002118155;x;0.001548315;0.000569841
607;Magnesium;Eau;river;kg;0.004594338;x;0.002917654;0.001676684
608;Magnesium;Sol;agricultural;kg;3.87404E-06;x;3.29585E-06;5.78195E-07
609;Magnesium;Sol;industrial;kg;0.000446384;x;0.000311397;0.000134987
610;Mancozeb;Sol;agricultural;kg;8.46546E-09;x;7.30053E-09;1.16493E-09
611;Manganese;Brut;in ground;kg;0.000626476;x;0.000545218;8.12576E-05
612;Manganese;Air;;kg;4.07332E-07;x;3.51975E-07;5.53567E-08
613;Manganese;Air;high. pop.;kg;2.63476E-07;x;2.34604E-07;2.88713E-08
614;Manganese;Air;low. pop.;kg;1.23343E-06;x;1.17761E-06;5.58263E-08
615;Manganese;Eau;;kg;3.67541E-07;x;3.09833E-07;5.7708E-08
616;Manganese;Eau;groundwater;kg;1.33197E-05;x;1.05941E-05;2.72562E-06
617;Manganese;Eau;ocean;kg;1.69568E-05;x;1.2395E-05;4.5618E-06
618;Manganese;Eau;river;kg;3.94808E-05;x;2.55593E-05;1.39214E-05
619;Manganese;Sol;agricultural;kg;2.03055E-06;x;1.69137E-06;3.39174E-07
620;Manganese;Sol;industrial;kg;2.23197E-05;x;1.55704E-05;6.74923E-06
621;Manganese-54;Air;low. pop.;Bq;6.3048E-07;x;2.94975E-07;3.35504E-07
622;Manganese-54;Eau;river;Bq;0.009488489;x;0.00620963;0.003278859
623;Mercury;Air;;kg;4.59145E-07;x;3.97535E-07;6.16097E-08
624;Mercury;Air;high. pop.;kg;1.10782E-07;x;8.7801E-08;2.29808E-08
625;Mercury;Air;low. pop.;kg;2.31299E-07;x;1.36801E-07;9.44986E-08
626;Mercury;Air;stratosphere + troposphere;kg;6.40898E-17;x;6.1793E-17;2.29674E-18
627;Mercury;Eau;;kg;2.05599E-08;x;1.72977E-08;3.26224E-09
628;Mercury;Eau;groundwater;kg;1.39099E-09;x;1.10088E-09;2.90118E-10
629;Mercury;Eau;lake;kg;4.85836E-16;x;4.01108E-16;8.47276E-17
630;Mercury;Eau;ocean;kg;8.1977E-09;x;6.0077E-09;2.19E-09
631;Mercury;Eau;river;kg;1.02227E-08;x;8.60657E-09;1.61612E-09
632;Mercury;Sol;agricultural;kg;1.63494E-10;x;1.55978E-10;7.51563E-12
633;Metaldehyde;Sol;agricultural;kg;3.47062E-11;x;1.70225E-11;1.76837E-11
634;Metamorphous rock, graphite containing;Brut;in ground;kg;2.7601E-05;x;2.69937E-05;6.07363E-07
635;Methane, biogenic;Air;;kg;7.50441E-05;x;5.67703E-05;1.82738E-05
636;Methane, biogenic;Air;high. pop.;kg;6.34266E-06;x;6.08833E-06;2.54336E-07
637;Methane, biogenic;Air;low. pop.;kg;0.000241438;x;0.000232195;9.2434E-06
638;Methane, bromo-, Halon 1001;Air;;kg;4.83576E-17;x;4.03798E-17;7.97775E-18
639;Methane, bromochlorodifluoro-, Halon 1211;Air;low. pop.;kg;2.44707E-08;x;2.08856E-08;3.58515E-09
640;Methane, bromotrifluoro-, Halon 1301;Air;high. pop.;kg;1.48221E-14;x;5.65178E-15;9.17034E-15
641;Methane, bromotrifluoro-, Halon 1301;Air;low. pop.;kg;7.72186E-07;x;4.50212E-07;3.21974E-07
642;Methane, chlorodifluoro-, HCFC-22;Air;high. pop.;kg;1.46059E-09;x;1.12811E-09;3.32481E-10
643;Methane, chlorodifluoro-, HCFC-22;Air;low. pop.;kg;9.46007E-08;x;7.9952E-08;1.46487E-08
644;Methane, dichloro-, HCC-30;Air;high. pop.;kg;7.87015E-11;x;5.73938E-11;2.13077E-11
645;Methane, dichloro-, HCC-30;Air;low. pop.;kg;9.0245E-11;x;6.76189E-11;2.26261E-11
646;Methane, dichloro-, HCC-30;Eau;river;kg;1.41261E-05;x;9.85446E-06;4.27169E-06
647;Methane, dichlorodifluoro-, CFC-12;Air;;kg;3.21511E-17;x;2.6847E-17;5.30411E-18
648;Methane, dichlorodifluoro-, CFC-12;Air;high. pop.;kg;1.56173E-08;x;1.56015E-08;1.57998E-11
649;Methane, dichlorodifluoro-, CFC-12;Air;low. pop.;kg;1.29256E-10;x;1.04466E-10;2.479E-11
650;Methane, dichlorofluoro-, HCFC-21;Air;high. pop.;kg;1.72608E-13;x;1.40949E-13;3.16598E-14
651;Methane, fossil;Air;;kg;0.000330155;x;1.58991E-05;0.000314256
652;Methane, fossil;Air;high. pop.;kg;0.002806423;x;0.002397458;0.000408965
653;Methane, fossil;Air;low. pop.;kg;0.05033005;x;0.025676146;0.024653904
654;Methane, fossil;Air;stratosphere + troposphere;kg;4.57787E-11;x;4.41382E-11;1.64054E-12
655;Methane, monochloro-, R-40;Air;high. pop.;kg;7.98438E-12;x;5.89711E-12;2.08727E-12
656;Methane, monochloro-, R-40;Air;low. pop.;kg;1.64782E-10;x;1.23469E-10;4.13137E-11
657;Methane, tetrachloro-, CFC-10;Air;;kg;1.43764E-14;x;1.20047E-14;2.3717E-15
658;Methane, tetrachloro-, CFC-10;Air;high. pop.;kg;1.49641E-08;x;1.16619E-08;3.30217E-09
659;Methane, tetrafluoro-, CFC-14;Air;;kg;1.27129E-06;x;1.18924E-06;8.20551E-08
660;Methane, tetrafluoro-, CFC-14;Air;high. pop.;kg;9.06184E-11;x;6.7786E-11;2.28324E-11
661;Methane, trichlorofluoro-, CFC-11;Air;high. pop.;kg;2.80222E-13;x;2.28825E-13;5.1397E-14
662;Methane, trifluoro-, HFC-23;Air;high. pop.;kg;5.49204E-11;x;4.4847E-11;1.00735E-11
663;Methanesulfonic acid;Air;high. pop.;kg;6.20276E-13;x;2.84069E-13;3.36207E-13
664;Methanol;Air;;kg;2.54894E-06;x;1.50832E-06;1.04062E-06
665;Methanol;Air;high. pop.;kg;2.80193E-06;x;1.97855E-06;8.23384E-07
666;Methanol;Air;low. pop.;kg;0.000108393;x;0.000107841;5.52094E-07
667;Methanol;Eau;;kg;3.18067E-06;x;3.15483E-06;2.58318E-08
668;Methanol;Eau;ocean;kg;2.88102E-07;x;2.50621E-07;3.74811E-08
669;Methanol;Eau;river;kg;2.09515E-08;x;1.72226E-08;3.72893E-09
670;Methyl acetate;Air;high. pop.;kg;2.55432E-14;x;1.18069E-14;1.37363E-14
671;Methyl acetate;Eau;river;kg;6.13018E-14;x;2.83358E-14;3.29659E-14
672;Methyl acrylate;Air;high. pop.;kg;5.40058E-10;x;4.46488E-10;9.35706E-11
673;Methyl acrylate;Eau;river;kg;1.05502E-08;x;8.72224E-09;1.82793E-09
674;Methyl amine;Air;high. pop.;kg;2.60571E-12;x;1.91898E-12;6.86724E-13
675;Methyl amine;Eau;river;kg;6.25342E-12;x;4.60529E-12;1.64813E-12
676;Methyl borate;Air;high. pop.;kg;1.08191E-13;x;8.61524E-14;2.20383E-14
677;Methyl ethyl ketone;Air;high. pop.;kg;8.587E-07;x;7.09503E-07;1.49197E-07
678;Methyl formate;Air;high. pop.;kg;2.22873E-12;x;1.84047E-12;3.88252E-13
679;Methyl formate;Eau;river;kg;8.89787E-13;x;7.34779E-13;1.55009E-13
680;Methyl lactate;Air;high. pop.;kg;2.32942E-12;x;1.66689E-12;6.62531E-13
681;Metolachlor;Sol;agricultural;kg;5.21235E-08;x;2.37887E-08;2.83348E-08
682;Metribuzin;Sol;agricultural;kg;2.9808E-10;x;2.57061E-10;4.10192E-11
683;Molybdenum;Brut;in ground;kg;1.52215E-05;x;1.31978E-05;2.02369E-06
684;Molybdenum;Air;;kg;2.45357E-12;x;1.86802E-12;5.85546E-13
685;Molybdenum;Air;high. pop.;kg;5.66683E-07;x;4.48304E-07;1.18378E-07
686;Molybdenum;Air;low. pop.;kg;1.82974E-08;x;1.40239E-08;4.27347E-09
687;Molybdenum;Eau;;kg;6.87668E-12;x;5.74219E-12;1.13448E-12
688;Molybdenum;Eau;groundwater;kg;1.74025E-06;x;1.33549E-06;4.0476E-07
689;Molybdenum;Eau;ocean;kg;7.96796E-08;x;5.85381E-08;2.11415E-08
690;Molybdenum;Eau;river;kg;9.11581E-07;x;7.15514E-07;1.96067E-07
691;Molybdenum;Sol;agricultural;kg;8.62253E-10;x;7.9391E-10;6.83434E-11
692;Molybdenum-99;Eau;river;Bq;7.57152E-05;x;3.54244E-05;4.02908E-05
693;Molybdenum, 0.010% in sulfide, Mo 8.2E-3% and Cu 1.83% in crude ore, in ground;Brut;in ground;kg;1.25867E-05;x;1.0453E-05;2.13367E-06
694;Molybdenum, 0.014% in sulfide, Mo 8.2E-3% and Cu 0.81% in crude ore, in ground;Brut;in ground;kg;1.78837E-06;x;1.48523E-06;3.03135E-07
695;Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.36% in crude ore, in ground;Brut;in ground;kg;7.54769E-06;x;6.54397E-06;1.00371E-06
696;Molybdenum, 0.025% in sulfide, Mo 8.2E-3% and Cu 0.39% in crude ore, in ground;Brut;in ground;kg;6.55308E-06;x;5.44231E-06;1.11077E-06
697;Monoethanolamine;Air;high. pop.;kg;4.09766E-08;x;3.19279E-08;9.04865E-09
698;Napropamide;Sol;agricultural;kg;6.1402E-11;x;3.0117E-11;3.1285E-11
699;Nickel;Air;;kg;1.1905E-06;x;2.44102E-07;9.46403E-07
700;Nickel;Air;high. pop.;kg;1.19681E-05;x;9.08799E-06;2.8801E-06
701;Nickel;Air;low. pop.;kg;7.5473E-06;x;6.27997E-06;1.26733E-06
702;Nickel;Air;stratosphere + troposphere;kg;6.40898E-14;x;6.1793E-14;2.29674E-15
703;Nickel;Sol;;kg;1.45144E-07;x;2.01498E-09;1.43129E-07
704;Nickel;Sol;agricultural;kg;1.08813E-08;x;9.24602E-09;1.6353E-09
705;Nickel, 1.13% in sulfide, Ni 0.76% and Cu 0.76% in crude ore, in ground;Brut;in ground;kg;5.10815E-06;x;4.52202E-06;5.86137E-07
706;Nickel, 1.98% in silicates, 1.04% in crude ore, in ground;Brut;in ground;kg;0.170905049;x;0.170039681;0.000865368
707;Nickel, ion;Eau;;kg;7.82451E-07;x;5.3754E-07;2.44911E-07
708;Nickel, ion;Eau;groundwater;kg;5.32504E-07;x;4.24638E-07;1.07866E-07
709;Nickel, ion;Eau;lake;kg;7.62894E-14;x;6.29848E-14;1.33046E-14
710;Nickel, ion;Eau;ocean;kg;1.72685E-07;x;1.26774E-07;4.59114E-08
711;Nickel, ion;Eau;river;kg;3.14282E-06;x;2.92736E-06;2.15464E-07
712;Niobium-95;Air;low. pop.;Bq;7.48436E-08;x;3.50168E-08;3.98268E-08
713;Niobium-95;Eau;river;Bq;0.00147756;x;0.001098889;0.00037867
714;Nitrate;Air;high. pop.;kg;9.58538E-09;x;8.44621E-09;1.13917E-09
715;Nitrate;Air;low. pop.;kg;8.47367E-08;x;6.33922E-08;2.13445E-08
716;Nitrate;Eau;groundwater;kg;4.99061E-05;x;3.68993E-05;1.30068E-05
717;Nitrate;Eau;ocean;kg;7.28629E-05;x;5.36901E-05;1.91728E-05
718;Nitrate;Eau;river;kg;0.000215274;x;0.00018259;3.26849E-05
719;Nitrite;Eau;ocean;kg;1.55862E-07;x;1.17827E-07;3.80355E-08
720;Nitrite;Eau;river;kg;1.78151E-06;x;1.74775E-06;3.37601E-08
721;Nitrobenzene;Air;high. pop.;kg;1.29416E-11;x;9.21858E-12;3.72301E-12
722;Nitrobenzene;Eau;river;kg;5.18633E-11;x;3.69436E-11;1.49197E-11
723;Nitrogen;Eau;ocean;kg;1.64264E-06;x;1.20103E-06;4.41602E-07
724;Nitrogen;Eau;river;kg;6.95452E-05;x;5.16652E-05;1.788E-05
725;Nitrogen oxides;Air;;kg;0.084173454;x;0.00312666;0.081046794
726;Nitrogen oxides;Air;high. pop.;kg;0.009565948;x;0.007622681;0.001943267
727;Nitrogen oxides;Air;low. pop.;kg;0.089426107;x;0.078768924;0.010657183
728;Nitrogen oxides;Air;stratosphere + troposphere;kg;1.28175E-08;x;1.23581E-08;4.59337E-10
729;Nitrogen, organic bound;Eau;ocean;kg;0.00011656;x;0.000103606;1.29533E-05
730;Nitrogen, organic bound;Eau;river;kg;9.63831E-05;x;8.03402E-05;1.60429E-05
731;NMVOC, non-methane volatile organic compounds, unspecified origin;Air;;kg;0.003388378;x;0.000469797;0.002918581
732;NMVOC, non-methane volatile organic compounds, unspecified origin;Air;high. pop.;kg;0.003471278;x;0.003298768;0.000172509
733;NMVOC, non-methane volatile organic compounds, unspecified origin;Air;low. pop.;kg;3.077166227;x;3.064362437;0.01280379
734;NMVOC, non-methane volatile organic compounds, unspecified origin;Air;stratosphere + troposphere;kg;6.14306E-10;x;5.92291E-10;2.20148E-11
