"excludedGroup","parms"
0,0.00692392475353
0,-0.0022247475825
0,0.03203033795839
0,-0.0020683494146
0,0.02121881887412
0,0.0275729847107
0,-0.0021010081411
0,0.02205613226806
0,0.01792305641544
0,0.36691191780301
0,-0.0020581781308
0,0.02712947329616
0,0.02330504550011
0,0.03759416940577
0,0.67278868526028
0,0.00573622624385
0,-0.0537705728112
0,-0.0388215755439
0,-0.044297720871
0,-0.0471621974795
0,0.1456129671821
0,0.0050980332207
0,-0.0376358929012
0,-0.04537602593
0,-0.0347321821789
0,-0.0396305386177
0,0.09765353208012
0,0.11383154667897
0,0.00538211497785
0,-0.0419196644682
0,-0.0347618368048
0,-0.3974646399154
0,-0.0608297668618
0,0.12520221999903
0,0.09298504744409
0,0.5369414908564
0,0.00540825765081
0,-0.0474948201713
0,-0.0415468230568
0,-0.061137384012
0,-0.6930498792737
0,0.13516989644363
0,0.1050898347021
0,0.15879262600914
0,2.63266378641915
0,0.00206991706107
0,-0.0330393556028
0,-0.0296690908241
0,-0.0260739626653
0,-0.0374074179248
0,0.05136060551934
0,0.04659059459437
0,0.04320314268065
0,0.05589492225652
0,0.05014219798519
0,0.00313154826926
0,-0.0011516883459
0,0.00208069554339
0,-0.0096569654247
0,0.00528556198038
0,0.11543507809426
0,0.06779375971918
0,0.11826571250724
0,0.12008120135765
0,-0.0201816766118
0,0.28291989573068
1,0.00748586586692
1,-0.0023724752967
1,0.03499477604822
1,-0.0022129122145
1,0.02275547170543
1,0.02896656517638
1,-0.0022527451984
1,0.02397499409873
1,0.01914312943368
1,0.36851673947071
1,-0.0021797425863
1,0.02915728802
1,0.0246733426839
1,0.04038188796827
1,0.79528753867251
1,0.00613784466784
1,-0.0584415920833
1,-0.0418278096244
1,-0.0482245031985
1,-0.0507193447068
1,0.15879286910215
1,0.00546085110407
1,-0.0403953450685
1,-0.0478296662173
1,-0.03722442033
1,-0.042121969771
1,0.10569011890104
1,0.12025805577277
1,0.00578066328966
1,-0.0455374171774
1,-0.0372697194705
1,-0.4009338907992
1,-0.065553187087
1,0.13671801296877
1,0.1002308973113
1,0.54825095858997
1,0.00577155497633
1,-0.0511497034859
1,-0.0442346523486
1,-0.0657677966004
1,-0.8171501974999
1,0.14669843539534
1,0.11274506631783
1,0.17142105858417
1,2.75887677003088
1,0.00219931755645
1,-0.03549393622
1,-0.0314734765756
1,-0.027868176839
1,-0.0396699440385
1,0.05508091470602
1,0.04944737665821
1,0.0462125799459
1,0.05940407249586
1,0.05336896095562
1,0.00336120389841
1,-0.001354753681
1,0.00169933144403
1,-0.0110259615167
1,0.00498962693509
1,0.12660834674799
1,0.07449486304085
1,0.12984559152442
1,0.13181195502293
1,-0.021414855149
1,0.30739869490677
2,0.00791278026397
2,-0.0026060076417
2,0.03566654424271
2,-0.0025132261047
2,0.02498564168255
2,0.03394318588111
2,-0.0024940475164
2,0.02533060179491
2,0.02146090780306
2,0.40349951364345
2,-0.0024313601659
2,0.03071775581002
2,0.02793784296138
2,0.04229735252278
2,0.67520171772999
2,0.00663639593614
2,-0.060169996209
2,-0.0454612917365
2,-0.0509181108465
2,-0.0533507104766
2,0.1614741488315
2,0.00622213622948
2,-0.0444159912518
2,-0.055702095193
2,-0.041345208802
2,-0.0474955960819
2,0.11305141495928
2,0.14259244886866
2,0.00631742462183
2,-0.048047004873
2,-0.0411723896243
2,-0.4390007485355
2,-0.0686365477355
2,0.14138091397389
2,0.10852756547082
2,0.59513825868554
2,0.00630992980789
2,-0.053902045268
2,-0.0492286401261
2,-0.0694054404677
2,-0.6982610244754
2,0.1512420096015
2,0.12293713828059
2,0.1780768565035
2,2.72798095084723
2,0.00246695583227
2,-0.0375041721419
2,-0.0357051723207
2,-0.0303459092814
2,-0.0433465587861
2,0.05836194532125
2,0.05614811012412
2,0.05001878541701
2,0.06457976550124
2,0.05828472398928
2,0.00348940328844
2,-0.0008629929684
2,0.00434473248183
2,-0.0105771921982
2,0.00733500428128
2,0.12521162347941
2,0.07249999849198
2,0.12960516474673
2,0.12945361186166
2,-0.0246809580572
2,0.31024014131869
3,0.00818925819738
3,-0.0024915001372
3,0.03616721519458
3,-0.0023091203903
3,0.02358655143896
3,0.02975799302984
3,-0.0023537636709
3,0.02470578155708
3,0.01974344622792
3,0.36960638605958
3,-0.0022896430052
3,0.03009699195781
3,0.02544435114577
3,0.03976251806933
3,0.67433283275558
3,0.00640636651186
3,-0.060142511845
3,-0.0432984684202
3,-0.0495044872637
3,-0.0522218943391
3,0.16256743816571
3,0.00567563335539
3,-0.0417571205865
3,-0.049205724175
3,-0.0383590406693
3,-0.0433665996612
3,0.10894178095396
3,0.12352695315905
3,0.00600574853834
3,-0.0467184441673
3,-0.0384225501504
3,-0.402849390844
3,-0.0650785430241
3,0.1393170169641
3,0.10284791427875
3,0.55320441441121
3,0.00603141104733
3,-0.052576554252
3,-0.0456449799945
3,-0.06599493339
3,-0.6966761688796
3,0.14996322687299
3,0.11585546197658
3,0.17381367599467
3,2.65552516785483
3,0.00229034735688
3,-0.0364520748051
3,-0.0322365034426
3,-0.0284626652492
3,-0.0405263264461
3,0.05648518100205
3,0.050645194272
3,0.04717806491118
3,0.06063843020103
3,0.05414636406104
3,0.00343316618961
3,-0.0007588332911
3,0.00170058027968
3,-0.0109474607662
3,0.00547370937033
3,0.12735411005503
3,0.07572868421155
3,0.12994464667585
3,0.1320381424428
3,-0.0218486054545
3,0.30874764097833
4,0.00793838423478
4,-0.0024053227681
4,0.0355174218032
4,-0.0022478620758
4,0.02330938631172
4,0.03052210906836
4,-0.0022639692622
4,0.0244010301601
4,0.01956978635298
4,0.36929619764152
4,-0.0022409809192
4,0.03009528725592
4,0.02566584071182
4,0.04040679121932
4,0.67723706619154
4,0.00618706239891
4,-0.0598167152256
4,-0.0426472775578
4,-0.0489714114502
4,-0.0523426355081
4,0.16295480585783
4,0.00553552131064
4,-0.0413812725597
4,-0.0501504438334
4,-0.0376524523037
4,-0.0435488369313
4,0.10724624053952
4,0.12600940055293
4,0.0058206231618
4,-0.0469043837089
4,-0.0376003461867
4,-0.4051171908391
4,-0.0672023680844
4,0.14031449154279
4,0.10050548874359
4,0.56969927005699
4,0.00590207847411
4,-0.0529112647114
4,-0.0450686501991
4,-0.0638189968576
4,-0.6986413458282
4,0.14716582030863
4,0.11175292723499
4,0.1617790950348
4,10.9111477141824
4,0.00226311894914
4,-0.0366782064708
4,-0.032754536016
4,-0.0290059859535
4,-0.0417322999341
4,0.0570815041422
4,0.05151644802381
4,0.04787705080356
4,0.0623000627943
4,0.05597994385749
4,0.0034189868012
4,-0.0020618548318
4,0.0022493943165
4,-0.0105997487783
4,0.00587003311625
4,0.13286291520954
4,0.07565981182883
4,0.13474328757386
4,0.12786417101593
4,-0.0222624413508
4,0.32763477845715
5,0.00696770698051
5,-0.0025116155966
5,0.03683751457183
5,-0.0022918379261
5,0.02364849279334
5,0.03077442632513
5,-0.0022156743473
5,0.02062975513446
5,0.01909463563584
5,2.30953379355462
5,-0.0030110524779
5,0.03351403064592
5,0.02887356349291
5,0.02523224718383
5,5.16680247161847
5,0.00654213220385
5,-0.061629265779
5,-0.0431620939155
5,-0.0411730973843
5,-0.0589601565877
5,0.16773867450649
5,0.00563266622125
5,-0.0420132367631
5,-0.0506852395452
5,-0.0385694305848
5,-0.0483707776156
5,0.11000388150736
5,0.12612612643642
5,0.00591543775703
5,-0.0421898371987
5,-0.0386591114759
5,-2.3316371859518
5,-0.0475209329524
5,0.13179942977717
5,0.10546766580551
5,2.5184926566637
5,0.00679864300095
5,-0.0563704998007
5,-0.0497096381017
5,-0.0507488890567
5,-5.1895783502816
5,0.16021009255893
5,0.12354895910685
5,0.16077531056009
5,7.45474454376898
5,0.00231403182698
5,-0.0375016959762
5,-0.034169560294
5,-0.0262492015798
5,-0.0468127278366
5,0.05807424538749
5,0.05334179019739
5,0.04589306272415
5,0.06792941527256
5,0.05888384766091
5,0.00363890101186
5,-0.0013079632356
5,0.0032367600522
5,-0.005739675185
5,0.01025964254364
5,0.13388257032766
5,0.07705683606541
5,0.12845490262481
5,0.13569977705461
5,-0.0248620373306
5,0.32830402597272
6,0.00740128467319
6,-0.0025283896916
6,0.03465366917157
6,-0.0024024883114
6,0.02401704999636
6,0.03217581502165
6,-0.002389875026
6,0.02418370236412
6,0.02032153462295
6,0.36849737485137
6,-0.0023435148207
6,0.02981147093513
6,0.02625045179375
6,0.03979959674276
6,0.67519203446629
6,0.00649707701471
6,-0.0585921967935
6,-0.0438840463988
6,-0.048607204307
6,-0.0519204379864
6,0.15837765063842
6,0.00590233619258
6,-0.0423843815948
6,-0.0525212631823
6,-0.0391986239205
6,-0.0445001924987
6,0.10821600781873
6,0.13199749682318
6,0.006087910377
6,-0.0460238273005
6,-0.0393138748739
6,-0.4010427856623
6,-0.0649350812051
6,0.13640214651528
6,0.10314484428444
6,0.54695912714989
6,0.00611969548369
6,-0.0522626502568
6,-0.0467631897022
6,-0.0654505005485
6,-0.6974475228665
6,0.14742559069672
6,0.11623237536092
6,0.16984798779686
6,2.64607283303425
6,0.00236235979268
6,-0.036367563179
6,-0.0332987781044
6,-0.02872991617
6,-0.0409772579032
6,0.05671615840707
6,0.05221386257121
6,0.04772471820083
6,0.06142478787573
6,0.05475539871065
6,0.00346325994143
6,-0.0010506302361
6,0.00283045215788
6,-0.010295812262
6,0.00585356508813
6,0.1234234670196
6,0.07082555682151
6,0.12579362537772
6,0.12734994034519
6,-0.022002576249
6,0.30099482048358
7,0.00799837784047
7,-0.0024543555027
7,0.03468594025406
7,-0.0022711916841
7,0.02316158091772
7,0.03013404142494
7,-0.0023140347488
7,0.02381083923779
7,0.01957433744837
7,0.3779776966941
7,-0.0022562748442
7,0.02918264553384
7,0.02531393775935
7,0.03989272913566
7,0.67354223764712
7,0.00631307089321
7,-0.0580553584815
7,-0.0424004463569
7,-0.0476528014974
7,-0.0506785084085
7,0.15590392411874
7,0.00558989719493
7,-0.0410138554321
7,-0.0495409011892
7,-0.0378743711238
7,-0.0429939180712
7,0.10606131174688
7,0.12378135603704
7,0.00590354142261
7,-0.0451824618858
7,-0.037906316563
7,-0.4109521150922
7,-0.0647649509794
7,0.13367168911563
7,0.10078696580038
7,0.55881822084204
7,0.00592549054901
7,-0.0510215702606
7,-0.0451662289381
7,-0.0651292570975
7,-0.6952301627002
7,0.1442564279379
7,0.11368291036282
7,0.16862531099615
7,2.72263267800875
7,0.00226627134319
7,-0.0355345577069
7,-0.0321926126087
7,-0.0280558450124
7,-0.0400741521491
7,0.05529444933561
7,0.05050395546884
7,0.04650368047288
7,0.05992742822325
7,0.0536676286997
7,0.00343852693493
7,-0.0010361828365
7,0.00221490479852
7,-0.0101289281275
7,0.00578603802732
7,0.1218447199284
7,0.07278860695798
7,0.1244929506745
7,0.12635150101749
7,-0.0216451692916
7,0.29865224125416
8,0.00760320326413
8,-0.0023791074445
8,0.03398109888144
8,-0.0021857687559
8,0.02240305038679
8,0.0292372717553
8,-0.0022573632142
8,0.02341419121556
8,0.0188695886252
8,0.36670922157354
8,-0.0021945980962
8,0.02865137947674
8,0.0244780424403
8,0.03877914881037
8,0.67494122025485
8,0.0061937680712
8,-0.0575989753401
8,-0.0412421192829
8,-0.0477632990554
8,-0.0503979589756
8,0.15822689047551
8,0.00541058288671
8,-0.0399812323496
8,-0.0482404959639
8,-0.0369520551183
8,-0.0419394831501
8,0.10507917943789
8,0.1211019444046
8,0.00585013406975
8,-0.0451278296859
8,-0.0368892404971
8,-0.4001804381328
8,-0.0641070525045
8,0.13752059614239
8,0.10075802877218
8,0.55291693193813
8,0.00582359549147
8,-0.0507175451361
8,-0.0440313096411
8,-0.0646434284955
8,-0.6969991754416
8,0.14666919184529
8,0.11306828107341
8,0.17344081714486
8,2.66274932163419
8,0.00217858669352
8,-0.0346982827843
8,-0.0310789972056
8,-0.0273125274821
8,-0.0390323358378
8,0.05426395865857
8,0.04900661020481
8,0.04564591183509
8,0.05878087952325
8,0.05216849841186
8,0.00346077592831
8,-0.0024789230375
8,0.00113146518991
8,-0.0118872634415
8,0.00400853698595
8,0.1287382649676
8,0.07640109945173
8,0.13431256800671
8,0.13483733821678
8,-0.0198766549323
8,0.31145930778097
9,0.00791777506872
9,-0.0025674973205
9,0.03871399755293
9,-0.0023438244466
9,0.02513474275888
9,0.0317369085021
9,-0.0024083093733
9,0.02685296566498
9,0.02121073934044
9,0.38004872209627
9,-0.002390866253
9,0.0336327869745
9,0.02776952896154
9,0.04321498206874
9,0.69307047458428
9,0.00660484007576
9,-0.064717702056
9,-0.0454022152075
9,-0.053035240046
9,-0.0577751645917
9,0.17213995060856
9,0.00577824381015
9,-0.0443153602507
9,-0.0520586410854
9,-0.0407234715011
9,-0.0469086828956
9,0.11393993378908
9,0.12964838007056
9,0.00612946790141
9,-0.0502435389088
9,-0.0406506594981
9,-0.4152831946928
9,-0.0704737838907
9,0.14682044540831
9,0.10840992468039
9,0.57458718198272
9,0.006202480713
9,-0.0577829371104
9,-0.0488521475344
9,-0.0705176408035
9,-0.7171501486934
9,0.16034836306631
9,0.12312163792204
9,0.18307566112509
9,2.75687070862539
9,0.00243487999397
9,-0.0412919976021
9,-0.0353451912284
9,-0.0324970453955
9,-0.0467876101878
9,0.06396934656151
9,0.05527979495174
9,0.05329752737787
9,0.06927652417563
9,0.06246104229297
9,0.003572233601
9,-0.0002162929485
9,0.00311600717255
9,-0.010137195149
9,0.00742144597899
9,0.13235829006184
9,0.07932736871353
9,0.13607337661226
9,0.13874455162528
9,-0.0248564606085
9,0.33224336341705
10,0.00757817041794
10,-0.0024301727395
10,0.03534991026408
10,-0.0022405284288
10,0.02319559423429
10,0.02996995401088
10,-0.0022873925721
10,0.02427919692652
10,0.01953920117424
10,0.36921361316294
10,-0.0022384174994
10,0.02978418119426
10,0.0253766163281
10,0.0396578097564
10,0.67429538841931
10,0.00629976567296
10,-0.0594182936217
10,-0.0427756015779
10,-0.049048545072
10,-0.0519961016617
10,0.16299176267277
10,0.00558097081742
10,-0.04129363932
10,-0.0496617929965
10,-0.038126278857
10,-0.0433972260152
10,0.10899311702265
10,0.12552540425698
10,0.00590261234508
10,-0.0462717900947
10,-0.038329647189
10,-0.4023340080187
10,-0.0650317168527
10,0.14038215554161
10,0.10401986722911
10,0.55407139422308
10,0.00596019573883
10,-0.0523602710735
10,-0.0458237704667
10,-0.065705812372
10,-0.6967682012551
10,0.15185988953642
10,0.11770577010703
10,0.17531884824092
10,2.64698228632695
10,0.00225184163412
10,-0.0362195393775
10,-0.0322954469737
10,-0.0285091887107
10,-0.0408473932813
10,0.05647636806083
10,0.05095910778528
10,0.04753048061725
10,0.0614186176678
10,0.05472847504424
10,0.00358614391501
10,-0.0017742206469
10,0.00089058023372
10,-0.0116331762842
10,0.00487395732199
10,0.13347965444814
10,0.08026073674516
10,0.13747954398297
10,0.14101788376904
10,-0.021172525774
10,0.32681546499646
